time,r_gripper_vel_norm
1.370000000000000107e+00,1.396511394161561725e-01
1.370999999999999996e+00,1.411005039349039480e-01
1.372000000000000108e+00,1.429720945038192026e-01
1.372999999999999998e+00,1.451251499074129314e-01
1.374000000000000110e+00,1.474036095749024222e-01
1.375000000000000000e+00,1.496406791656681723e-01
1.376000000000000112e+00,1.516625443492226055e-01
1.377000000000000002e+00,1.532914561647281404e-01
1.378000000000000114e+00,1.543482516362479628e-01
1.379000000000000004e+00,1.546543178438772592e-01
1.380000000000000115e+00,1.540333365104520902e-01
1.381000000000000005e+00,1.523125093421958676e-01
1.382000000000000117e+00,1.498198654983535771e-01
1.383000000000000007e+00,1.470015418326298950e-01
1.384000000000000119e+00,1.442682968004637412e-01
1.385000000000000009e+00,1.419087633237112733e-01
1.386000000000000121e+00,1.401118616249158455e-01
1.387000000000000011e+00,1.389844063690340581e-01
1.388000000000000123e+00,1.385660960503405370e-01
1.389000000000000012e+00,1.388421975488902393e-01
1.390000000000000124e+00,1.397542499471487454e-01
1.391000000000000014e+00,1.412090619160102367e-01
1.392000000000000126e+00,1.430863558140183234e-01
1.393000000000000016e+00,1.452451472879332794e-01
1.394000000000000128e+00,1.475291332413693479e-01
1.395000000000000018e+00,1.497712795808984476e-01
1.396000000000000130e+00,1.517975480687023815e-01
1.397000000000000020e+00,1.534299807352318412e-01
1.398000000000000131e+00,1.544892150113039708e-01
1.399000000000000021e+00,1.547964815346952461e-01
1.400000000000000133e+00,1.541753150749686496e-01
1.401000000000000023e+00,1.524527952544404152e-01
1.402000000000000135e+00,1.499569772806582379e-01
1.403000000000000025e+00,1.471353335811240726e-01
1.404000000000000137e+00,1.443991886973121086e-01
1.405000000000000027e+00,1.420375359288985617e-01
1.406000000000000139e+00,1.402394768158078675e-01
1.407000000000000028e+00,1.391118727886939688e-01
1.407999999999999918e+00,1.386943818302457110e-01
1.409000000000000030e+00,1.389721579177036481e-01
1.409999999999999920e+00,1.398865714866818766e-01
1.411000000000000032e+00,1.413442548542834798e-01
1.411999999999999922e+00,1.432247010965227441e-01
1.413000000000000034e+00,1.453867175159292702e-01
1.413999999999999924e+00,1.476737684555615160e-01
1.415000000000000036e+00,1.499185900018607243e-01
1.415999999999999925e+00,1.519469355616600847e-01
1.417000000000000037e+00,1.535806488654367363e-01
1.417999999999999927e+00,1.546401850056987881e-01
1.419000000000000039e+00,1.549466129388430702e-01
1.419999999999999929e+00,1.543233442953644841e-01
1.421000000000000041e+00,1.525973618050366909e-01
1.421999999999999931e+00,1.500939534877680781e-01
1.423000000000000043e+00,1.472685503368112991e-01
1.423999999999999932e+00,1.445349471489398574e-01
1.425000000000000044e+00,1.421835076611339399e-01
1.425999999999999934e+00,1.404039346746424888e-01
1.427000000000000046e+00,1.393030705535772684e-01
1.427999999999999936e+00,1.389200580152404607e-01
1.429000000000000048e+00,1.392391571934595840e-01
1.429999999999999938e+00,1.402005438040764829e-01
1.431000000000000050e+00,1.417094379328085185e-01
1.431999999999999940e+00,1.436437668058255790e-01
1.433000000000000052e+00,1.458606006950667056e-01
1.433999999999999941e+00,1.482016983136497379e-01
1.435000000000000053e+00,1.504980572339964517e-01
1.435999999999999943e+00,1.525736959012719551e-01
1.437000000000000055e+00,1.542487701386844323e-01
1.437999999999999945e+00,1.553421195533948307e-01
1.439000000000000057e+00,1.556732596000931779e-01
1.439999999999999947e+00,1.550641354789722426e-01
1.441000000000000059e+00,1.533403770186498594e-01
1.441999999999999948e+00,1.508396922147106078e-01
1.443000000000000060e+00,1.480043796867249739e-01
1.443999999999999950e+00,1.452482647077033007e-01
1.445000000000000062e+00,1.428623630778193543e-01
1.445999999999999952e+00,1.410372984205553182e-01
1.447000000000000064e+00,1.398810715596988941e-01
1.447999999999999954e+00,1.394341705281247068e-01
1.449000000000000066e+00,1.396823482543760875e-01
1.449999999999999956e+00,1.405673885413420143e-01
1.451000000000000068e+00,1.419961799351452669e-01
1.451999999999999957e+00,1.438483705501314158e-01
1.453000000000000069e+00,1.459828153373259052e-01
1.453999999999999959e+00,1.482430008142399114e-01
1.455000000000000071e+00,1.504615562616872237e-01
1.455999999999999961e+00,1.524641169923471318e-01
1.457000000000000073e+00,1.540723949812421167e-01
1.457999999999999963e+00,1.551066956674043706e-01
1.459000000000000075e+00,1.553880140622881101e-01
1.459999999999999964e+00,1.547396623560648166e-01
1.461000000000000076e+00,1.529885529564715130e-01
1.461999999999999966e+00,1.504614166849482237e-01
1.463000000000000078e+00,1.476101778284456545e-01
1.463999999999999968e+00,1.448472910528820767e-01
1.465000000000000080e+00,1.424624107676449036e-01
1.465999999999999970e+00,1.406448642542403871e-01
1.467000000000000082e+00,1.395014360761623329e-01
1.467999999999999972e+00,1.390715047972512775e-01
1.469000000000000083e+00,1.393398129046930223e-01
1.469999999999999973e+00,1.402472397245436431e-01
1.471000000000000085e+00,1.416998596190201798e-01
1.471999999999999975e+00,1.435765986932286409e-01
1.473000000000000087e+00,1.457356869788220821e-01
1.473999999999999977e+00,1.480200521024414018e-01
1.475000000000000089e+00,1.502618619113106069e-01
1.475999999999999979e+00,1.522863636878649674e-01
1.477000000000000091e+00,1.539149597829505833e-01
1.477999999999999980e+00,1.549676862534956345e-01
1.479000000000000092e+00,1.552653364251199430e-01
1.479999999999999982e+00,1.546310831754687254e-01
1.481000000000000094e+00,1.528917425440483036e-01
1.481999999999999984e+00,1.503743279494421103e-01
1.483000000000000096e+00,1.475318773541656747e-01
1.483999999999999986e+00,1.447774338628372293e-01
1.485000000000000098e+00,1.424010446646346573e-01
1.485999999999999988e+00,1.405922544690462184e-01
1.487000000000000099e+00,1.394579355762793627e-01
1.487999999999999989e+00,1.390374638826535614e-01
1.489000000000000101e+00,1.393155177929734923e-01
1.489999999999999991e+00,1.402328684337303677e-01
1.491000000000000103e+00,1.416954530271860579e-01
1.491999999999999993e+00,1.435820472070456488e-01
1.493000000000000105e+00,1.457507026338603351e-01
1.493999999999999995e+00,1.480441492339848453e-01
1.495000000000000107e+00,1.502943872890530608e-01
1.495999999999999996e+00,1.523264952915922565e-01
1.497000000000000108e+00,1.539617144947382499e-01
1.497999999999999998e+00,1.550199323536940454e-01
1.499000000000000110e+00,1.553218199657252496e-01
1.500000000000000000e+00,1.546904445842781084e-01
1.501000000000000112e+00,1.529525427131891435e-01
1.502000000000000002e+00,1.504350610592797843e-01
1.503000000000000114e+00,1.475923957736917091e-01
1.504000000000000004e+00,1.448381149415020330e-01
1.505000000000000115e+00,1.424625921328512290e-01
1.506000000000000005e+00,1.406555267089627803e-01
1.507000000000000117e+00,1.395238324446253508e-01
1.508000000000000007e+00,1.391068327441938035e-01
1.509000000000000119e+00,1.393890957179944601e-01
1.510000000000000009e+00,1.403112361411681108e-01
1.511000000000000121e+00,1.417790108530449789e-01
1.512000000000000011e+00,1.436709873089808687e-01
1.513000000000000123e+00,1.458450115289293969e-01
1.514000000000000012e+00,1.481436215832899195e-01
1.515000000000000124e+00,1.503985900738109560e-01
1.516000000000000014e+00,1.524347953394380728e-01
1.517000000000000126e+00,1.540732999402051329e-01
1.518000000000000016e+00,1.551338084015444485e-01
1.519000000000000128e+00,1.554368676040301100e-01
1.520000000000000018e+00,1.548054376230441342e-01
1.521000000000000130e+00,1.530661549074761041e-01
1.522000000000000020e+00,1.505425323386760661e-01
1.523000000000000131e+00,1.476974200374082669e-01
1.524000000000000021e+00,1.449466952525386987e-01
1.525000000000000133e+00,1.425820160588356089e-01
1.526000000000000023e+00,1.407936339374632195e-01
1.527000000000000135e+00,1.396884131885632319e-01
1.528000000000000025e+00,1.393051786115164226e-01
1.529000000000000137e+00,1.396276270433117472e-01
1.530000000000000027e+00,1.405952355040215596e-01
1.531000000000000139e+00,1.421124067140067393e-01
1.532000000000000028e+00,1.440562130524588313e-01
1.533000000000000140e+00,1.462828808306386175e-01
1.534000000000000030e+00,1.486332452606593801e-01
1.535000000000000142e+00,1.509374689631048927e-01
1.536000000000000032e+00,1.530187906451271340e-01
1.536999999999999922e+00,1.546966687867402934e-01
1.538000000000000034e+00,1.557893128093021662e-01
1.538999999999999924e+00,1.561157520680686861e-01
1.540000000000000036e+00,1.554975907161361970e-01
1.540999999999999925e+00,1.537602121546756684e-01
1.542000000000000037e+00,1.512404831051827603e-01
1.542999999999999927e+00,1.483870500561994821e-01
1.544000000000000039e+00,1.456158497288685127e-01
1.544999999999999929e+00,1.432191664291442845e-01
1.546000000000000041e+00,1.413881363662791435e-01
1.546999999999999931e+00,1.402307461702607672e-01
1.548000000000000043e+00,1.397871120730028449e-01
1.548999999999999932e+00,1.400423744837984152e-01
1.550000000000000044e+00,1.409375468548587362e-01
1.550999999999999934e+00,1.423786508928737704e-01
1.552000000000000046e+00,1.442444028576356507e-01
1.552999999999999936e+00,1.463927191493681057e-01
1.554000000000000048e+00,1.486661362816155685e-01
1.554999999999999938e+00,1.508964147252844501e-01
1.556000000000000050e+00,1.529083275801346731e-01
1.556999999999999940e+00,1.545227909674984634e-01
1.558000000000000052e+00,1.555594851003614942e-01
1.558999999999999941e+00,1.558388670581021818e-01
1.560000000000000053e+00,1.551838176986417572e-01
1.560999999999999943e+00,1.534209456883004474e-01
1.562000000000000055e+00,1.508756599388963171e-01
1.562999999999999945e+00,1.480068207520501000e-01
1.564000000000000057e+00,1.452289981739075531e-01
1.564999999999999947e+00,1.428331375861084385e-01
1.566000000000000059e+00,1.410091075080494860e-01
1.566999999999999948e+00,1.398637137322125412e-01
1.568000000000000060e+00,1.394359959037829999e-01
1.568999999999999950e+00,1.397101264246239094e-01
1.570000000000000062e+00,1.406262518392889238e-01
1.570999999999999952e+00,1.420896227923866828e-01
1.572000000000000064e+00,1.439782742678541727e-01
1.572999999999999954e+00,1.461495345033688997e-01
1.574000000000000066e+00,1.484454447716679615e-01
1.574999999999999956e+00,1.506973015265510585e-01
1.576000000000000068e+00,1.527295314727786513e-01
1.576999999999999957e+00,1.543627776632578164e-01
1.578000000000000069e+00,1.554164636737595806e-01
1.578999999999999959e+00,1.557108910229194620e-01
1.580000000000000071e+00,1.550688256356898276e-01
1.580999999999999961e+00,1.533168131576767568e-01
1.582000000000000073e+00,1.507767432716221601e-01
1.582999999999999963e+00,1.479159980912359840e-01
1.584000000000000075e+00,1.451514319295058031e-01
1.584999999999999964e+00,1.427752827845630013e-01
1.586000000000000076e+00,1.409779853993307352e-01
1.586999999999999966e+00,1.398663422450756588e-01
1.588000000000000078e+00,1.394789438032302265e-01
1.588999999999999968e+00,1.397991548028174602e-01
1.590000000000000080e+00,1.407660541924173059e-01
1.590999999999999970e+00,1.422836290033540618e-01
1.592000000000000082e+00,1.442284959286193602e-01
1.592999999999999972e+00,1.464564880251146839e-01
1.594000000000000083e+00,1.488080014080420399e-01
1.594999999999999973e+00,1.511127815582938849e-01
1.596000000000000085e+00,1.531937115916518488e-01
1.596999999999999975e+00,1.548699409600162447e-01
1.598000000000000087e+00,1.559593959484208425e-01
1.598999999999999977e+00,1.562809567454004900e-01
1.600000000000000089e+00,1.556561132994877250e-01
1.600999999999999979e+00,1.539102042251680735e-01
1.602000000000000091e+00,1.513790695266034603e-01
1.602999999999999980e+00,1.485152489359962968e-01
1.604000000000000092e+00,1.457356704658989699e-01
1.604999999999999982e+00,1.433331841853250632e-01
1.606000000000000094e+00,1.414991000235776841e-01
1.606999999999999984e+00,1.403413091577679350e-01
1.608000000000000096e+00,1.398996621469020540e-01
1.608999999999999986e+00,1.401589274947744879e-01
1.610000000000000098e+00,1.410596824759509371e-01
1.610999999999999988e+00,1.425074707406903674e-01
1.612000000000000099e+00,1.443805271171062776e-01
1.612999999999999989e+00,1.465362638471642831e-01
1.614000000000000101e+00,1.488167459432702122e-01
1.614999999999999991e+00,1.510532812294743121e-01
1.616000000000000103e+00,1.530702296972698273e-01
1.616999999999999993e+00,1.546881485020102087e-01
1.618000000000000105e+00,1.557264226511301253e-01
1.618999999999999995e+00,1.560052604327509251e-01
1.620000000000000107e+00,1.553473765381875038e-01
1.620999999999999996e+00,1.535792906126974000e-01
1.622000000000000108e+00,1.510212073429832713e-01
1.622999999999999998e+00,1.481437937362005408e-01
1.624000000000000110e+00,1.453643514396975311e-01
1.625000000000000000e+00,1.429753350236813159e-01
1.626000000000000112e+00,1.411671814222427712e-01
1.627000000000000002e+00,1.400465582349658122e-01
1.628000000000000114e+00,1.396518360699678107e-01
1.629000000000000004e+00,1.399661165434090138e-01
1.630000000000000115e+00,1.409281924477691350e-01
1.631000000000000005e+00,1.424417511747762544e-01
1.632000000000000117e+00,1.443831320297332133e-01
1.633000000000000007e+00,1.466078686303290968e-01
1.634000000000000119e+00,1.489561761272371609e-01
1.635000000000000009e+00,1.512574992320511735e-01
1.636000000000000121e+00,1.533345188909633339e-01
1.637000000000000011e+00,1.550062023766065611e-01
1.638000000000000123e+00,1.560903543652359393e-01
1.639000000000000012e+00,1.564058081409019918e-01
1.640000000000000124e+00,1.557740073963115868e-01
1.641000000000000014e+00,1.540203177607178120e-01
1.642000000000000126e+00,1.514796023830839999e-01
1.643000000000000016e+00,1.486070358371364697e-01
1.644000000000000128e+00,1.458200741906133802e-01
1.645000000000000018e+00,1.434118488581778150e-01
1.646000000000000130e+00,1.415737186354054933e-01
1.647000000000000020e+00,1.404134712945515062e-01
1.648000000000000131e+00,1.399707671509783369e-01
1.649000000000000021e+00,1.402301260955501894e-01
1.650000000000000133e+00,1.411318561004222261e-01
1.651000000000000023e+00,1.425812189749319225e-01
1.652000000000000135e+00,1.444561696769363079e-01
1.653000000000000025e+00,1.466138413727315071e-01
1.654000000000000137e+00,1.488960359298330538e-01
1.655000000000000027e+00,1.511338085261330622e-01
1.656000000000000139e+00,1.531513191513595440e-01
1.657000000000000028e+00,1.547689621613048128e-01
1.658000000000000140e+00,1.558059543634066901e-01
1.659000000000000030e+00,1.560824182641739888e-01
1.660000000000000142e+00,1.554210244498541726e-01
1.661000000000000032e+00,1.536482850883071349e-01
1.662000000000000144e+00,1.510830394662932286e-01
1.663000000000000034e+00,1.481990329747434054e-01
1.664000000000000146e+00,1.454140686201210730e-01
1.665000000000000036e+00,1.430208892353285188e-01
1.665999999999999925e+00,1.412099929509112173e-01
1.667000000000000037e+00,1.400879652916587892e-01
1.667999999999999927e+00,1.396930085063444738e-01
1.669000000000000039e+00,1.400080111559517670e-01
1.669999999999999929e+00,1.409715324269104064e-01
1.671000000000000041e+00,1.424870138788464913e-01
1.671999999999999931e+00,1.444305528372163416e-01
1.673000000000000043e+00,1.466574427336540254e-01
1.673999999999999932e+00,1.490076721565470330e-01
1.675000000000000044e+00,1.513105029602826723e-01
1.675999999999999934e+00,1.533884109418517383e-01
1.677000000000000046e+00,1.550601755079807909e-01
1.677999999999999936e+00,1.561435425045321068e-01
1.679000000000000048e+00,1.564572873571426215e-01
1.679999999999999938e+00,1.558228186880752097e-01
1.681000000000000050e+00,1.540655257712322534e-01
1.681999999999999940e+00,1.515193272606013275e-01
1.683000000000000052e+00,1.486420045079243080e-01
1.683999999999999941e+00,1.458515403278448086e-01
1.685000000000000053e+00,1.434413456511698381e-01
1.685999999999999943e+00,1.416028271379926318e-01
1.687000000000000055e+00,1.404436712226738715e-01
1.687999999999999945e+00,1.400033499444750806e-01
1.689000000000000057e+00,1.402661358579147532e-01
1.689999999999999947e+00,1.411720714395412746e-01
1.691000000000000059e+00,1.426261383556334805e-01
1.691999999999999948e+00,1.445060083389500538e-01
1.693000000000000060e+00,1.466685377495858811e-01
1.693999999999999950e+00,1.489552519532303110e-01
1.695000000000000062e+00,1.511969870835665752e-01
1.695999999999999952e+00,1.532176717766628726e-01
1.697000000000000064e+00,1.548375136808118613e-01
1.697999999999999954e+00,1.558755857183376503e-01
1.699000000000000066e+00,1.561519161453862603e-01
1.699999999999999956e+00,1.554891047370391133e-01
1.701000000000000068e+00,1.537136728796706098e-01
1.701999999999999957e+00,1.511431120403866901e-01
1.703000000000000069e+00,1.482542108112265555e-01
1.703999999999999959e+00,1.454652860820646043e-01
1.705000000000000071e+00,1.430693569722003011e-01
1.705999999999999961e+00,1.412569878457097805e-01
1.707000000000000073e+00,1.401346836017846598e-01
1.707999999999999963e+00,1.397404900267470440e-01
1.709000000000000075e+00,1.400570837814339165e-01
1.709999999999999964e+00,1.410227967000879101e-01
1.711000000000000076e+00,1.425408349629351812e-01
1.711999999999999966e+00,1.444870536014742080e-01
1.713000000000000078e+00,1.467165201925717810e-01
1.713999999999999968e+00,1.490689802284750620e-01
1.715000000000000080e+00,1.513735418477072103e-01
1.715999999999999970e+00,1.534524786652752826e-01
1.717000000000000082e+00,1.551244312952577142e-01
1.717999999999999972e+00,1.562070409695153206e-01
1.719000000000000083e+00,1.565190249760063101e-01
1.719999999999999973e+00,1.558817716237251572e-01
1.721000000000000085e+00,1.541207094303425340e-01
1.721999999999999975e+00,1.515688330712590404e-01
1.723000000000000087e+00,1.486865078580326682e-01
1.723999999999999977e+00,1.458922412255011791e-01
1.725000000000000089e+00,1.434797228175751782e-01
1.725999999999999979e+00,1.416404068350682888e-01
1.727000000000000091e+00,1.404818891440829109e-01
1.727999999999999980e+00,1.400434498735925182e-01
1.729000000000000092e+00,1.403091299711859141e-01
1.729999999999999982e+00,1.412187048433785064e-01
1.731000000000000094e+00,1.426768856009590081e-01
1.731999999999999984e+00,1.445610599062034096e-01
1.733000000000000096e+00,1.467278130787663670e-01
1.733999999999999986e+00,1.490184373795899742e-01
1.735000000000000098e+00,1.512635201719803590e-01
1.735999999999999988e+00,1.532867777394107955e-01
1.737000000000000099e+00,1.549082418484669377e-01
1.737999999999999989e+00,1.559468482067094819e-01
1.739000000000000101e+00,1.562225273270693715e-01
1.739999999999999991e+00,1.555578365927396400e-01
1.741000000000000103e+00,1.537792875713309138e-01
1.741999999999999993e+00,1.512030305524953988e-01
1.743000000000000105e+00,1.483088846262106686e-01
1.743999999999999995e+00,1.455156585792161394e-01
1.745000000000000107e+00,1.431166452589741900e-01
1.745999999999999996e+00,1.413024703203821508e-01
1.747000000000000108e+00,1.401795520173193532e-01
1.747999999999999998e+00,1.397857708936563748e-01
1.749000000000000110e+00,1.401036046643050759e-01
1.750000000000000000e+00,1.410711497424108340e-01
1.751000000000000112e+00,1.425913836186814831e-01
1.752000000000000002e+00,1.445399314434409610e-01
1.753000000000000114e+00,1.467716173083560838e-01
1.754000000000000004e+00,1.491260075661851592e-01
1.755000000000000115e+00,1.514319983053918905e-01
1.756000000000000005e+00,1.535116774114665406e-01
1.757000000000000117e+00,1.551835749124582664e-01
1.758000000000000007e+00,1.562652473620165516e-01
1.759000000000000119e+00,1.565753208219653192e-01
1.760000000000000009e+00,1.559351955221019714e-01
1.761000000000000121e+00,1.541703282809539777e-01
1.762000000000000011e+00,1.516080046295124328e-01
1.763000000000000123e+00,1.487194037594801455e-01
1.764000000000000012e+00,1.459250772639655302e-01
1.765000000000000124e+00,1.435197905486234327e-01
1.766000000000000014e+00,1.416953530154090313e-01
1.767000000000000126e+00,1.405591578342102188e-01
1.768000000000000016e+00,1.401498721534044090e-01
1.769000000000000128e+00,1.404506227689700792e-01
1.770000000000000018e+00,1.414000372936533578e-01
1.771000000000000130e+00,1.429015199483366638e-01
1.772000000000000020e+00,1.448310564565946645e-01
1.773000000000000131e+00,1.470437555331118029e-01
1.774000000000000021e+00,1.493793937237019309e-01
1.775000000000000133e+00,1.516670635465597050e-01
1.776000000000000023e+00,1.537289999489682146e-01
1.777000000000000135e+00,1.553838590754263727e-01
1.778000000000000025e+00,1.564492617284542753e-01
1.779000000000000137e+00,1.567439192237551626e-01
1.780000000000000027e+00,1.560892877732095174e-01
1.781000000000000139e+00,1.543109026550867069e-01
1.782000000000000028e+00,1.517395980059665361e-01
1.783000000000000140e+00,1.488399499783792379e-01
1.784000000000000030e+00,1.460309878596249555e-01
1.785000000000000142e+00,1.436066098284948800e-01
1.786000000000000032e+00,1.417581899887331298e-01
1.787000000000000144e+00,1.405930628425182405e-01
1.788000000000000034e+00,1.401501508575059562e-01
1.789000000000000146e+00,1.404131005456001058e-01
1.790000000000000036e+00,1.413212653375956196e-01
1.791000000000000147e+00,1.427789478454629668e-01
1.792000000000000037e+00,1.446631388725650724e-01
1.792999999999999927e+00,1.468300464316099341e-01
1.794000000000000039e+00,1.491206149040793238e-01
1.794999999999999929e+00,1.513651092961581512e-01
1.796000000000000041e+00,1.533869921471202324e-01
1.796999999999999931e+00,1.550060855595935538e-01
1.798000000000000043e+00,1.560411803353987381e-01
1.798999999999999932e+00,1.563121115086230084e-01
1.800000000000000044e+00,1.556414192271772801e-01
1.800999999999999934e+00,1.538556867040673515e-01
1.802000000000000046e+00,1.512686437997730060e-01
1.802999999999999936e+00,1.483646908332364456e-01
1.804000000000000048e+00,1.455631714510979557e-01
1.804999999999999938e+00,1.431576464870729093e-01
1.806000000000000050e+00,1.413387195242420957e-01
1.806999999999999940e+00,1.402126360830404650e-01
1.808000000000000052e+00,1.398170073532482016e-01
1.808999999999999941e+00,1.401340069305614944e-01
1.810000000000000053e+00,1.411014211597108603e-01
1.810999999999999943e+00,1.426219254221966770e-01
1.812000000000000055e+00,1.445708458153024401e-01
1.812999999999999945e+00,1.468027469684817510e-01
1.814000000000000057e+00,1.491569597193903862e-01
1.814999999999999947e+00,1.514621466588395859e-01
1.816000000000000059e+00,1.535402739525336679e-01
1.816999999999999948e+00,1.552097236128983648e-01
1.818000000000000060e+00,1.562879842436109001e-01
1.818999999999999950e+00,1.565936867408730671e-01
1.820000000000000062e+00,1.559482745767131751e-01
1.820999999999999952e+00,1.541773433287669803e-01
1.822000000000000064e+00,1.516059945596702485e-01
1.822999999999999954e+00,1.487096319788876186e-01
1.824000000000000066e+00,1.459093016426808720e-01
1.824999999999999956e+00,1.434999850144559885e-01
1.826000000000000068e+00,1.416734393194045150e-01
1.826999999999999957e+00,1.405368394213213634e-01
1.828000000000000069e+00,1.401285530101785415e-01
1.828999999999999959e+00,1.404313756006127234e-01
1.830000000000000071e+00,1.413836032201505333e-01
1.830999999999999961e+00,1.428883143362304764e-01
1.832000000000000073e+00,1.448211781630657780e-01
1.832999999999999963e+00,1.470370289872884872e-01
1.834000000000000075e+00,1.493753866340925551e-01
1.834999999999999964e+00,1.516651173060079849e-01
1.836000000000000076e+00,1.537282742999563079e-01
1.836999999999999966e+00,1.553833757348331845e-01
1.838000000000000078e+00,1.564479630458597836e-01
1.838999999999999968e+00,1.567407343862633473e-01
1.840000000000000080e+00,1.560832007004302469e-01
1.840999999999999970e+00,1.543010164007923568e-01
1.842000000000000082e+00,1.517232597497647217e-01
1.842999999999999972e+00,1.488183666590064125e-01
1.844000000000000083e+00,1.460059344495374389e-01
1.844999999999999973e+00,1.435801127296835178e-01
1.846000000000000085e+00,1.417322487638901785e-01
1.846999999999999975e+00,1.405694701846245953e-01
1.848000000000000087e+00,1.401303960248785896e-01
1.848999999999999977e+00,1.403983220566218382e-01
1.850000000000000089e+00,1.413122434768209479e-01
1.850999999999999979e+00,1.427761052491003935e-01
1.852000000000000091e+00,1.446665570717074745e-01
1.852999999999999980e+00,1.468394824772366880e-01
1.854000000000000092e+00,1.491355090334980371e-01
1.854999999999999982e+00,1.513846536544744270e-01
1.856000000000000094e+00,1.534101349336746967e-01
1.856999999999999984e+00,1.550315921943950515e-01
1.858000000000000096e+00,1.560676892621054579e-01
1.858999999999999986e+00,1.563381988377531562e-01
1.860000000000000098e+00,1.556656676645025994e-01
1.860999999999999988e+00,1.538767647290072149e-01
1.862000000000000099e+00,1.512828299859868553e-01
1.862999999999999989e+00,1.483727976092541756e-01
1.864000000000000101e+00,1.455665448487019342e-01
1.864999999999999991e+00,1.431578858761653195e-01
1.866000000000000103e+00,1.413374082424824763e-01
1.866999999999999993e+00,1.402111825211872498e-01
1.868000000000000105e+00,1.398165547079964766e-01
1.868999999999999995e+00,1.401354072311368770e-01
1.870000000000000107e+00,1.411052232553627883e-01
1.870999999999999996e+00,1.426283794479001332e-01
1.872000000000000108e+00,1.445799445445761777e-01
1.872999999999999998e+00,1.468142201480971132e-01
1.874000000000000110e+00,1.491702819333447783e-01
1.875000000000000000e+00,1.514766152935171639e-01
1.876000000000000112e+00,1.535550203957054827e-01
1.877000000000000002e+00,1.552237639351157772e-01
1.878000000000000114e+00,1.563002805402157747e-01
1.879000000000000004e+00,1.566031834493067376e-01
1.880000000000000115e+00,1.559539805716591843e-01
1.881000000000000005e+00,1.541784053369123497e-01
1.882000000000000117e+00,1.515994147667782399e-01
1.883000000000000007e+00,1.486965565823464008e-01
1.884000000000000119e+00,1.458913452019412194e-01
1.885000000000000009e+00,1.434789666066156044e-01
1.886000000000000121e+00,1.416511119476372982e-01
1.887000000000000011e+00,1.405147462821529913e-01
1.888000000000000123e+00,1.401079446430930076e-01
1.889000000000000012e+00,1.404131747590294521e-01
1.890000000000000124e+00,1.413684164140145139e-01
1.891000000000000014e+00,1.428764398211523345e-01
1.892000000000000126e+00,1.448126266280728158e-01
1.893000000000000016e+00,1.470315431697019337e-01
1.894000000000000128e+00,1.493724509685377677e-01
1.895000000000000018e+00,1.516640278291317145e-01
1.896000000000000130e+00,1.537281604338230634e-01
1.897000000000000020e+00,1.553832431465820563e-01
1.898000000000000131e+00,1.564467679633851083e-01
1.899000000000000021e+00,1.567374099801880916e-01
1.900000000000000133e+00,1.560767458322689094e-01
1.901000000000000023e+00,1.542905679622503801e-01
1.902000000000000135e+00,1.517005024329054208e-01
1.903000000000000025e+00,1.487877842630530023e-01
1.904000000000000137e+00,1.459739108418508513e-01
1.905000000000000027e+00,1.435539865623670641e-01
1.906000000000000139e+00,1.417195699483783100e-01
1.907000000000000028e+00,1.405774666219539726e-01
1.908000000000000140e+00,1.401655957813040254e-01
1.909000000000000030e+00,1.404662708350990219e-01
1.910000000000000142e+00,1.414173351578152105e-01
1.911000000000000032e+00,1.429214436756843787e-01
1.912000000000000144e+00,1.448538766221228458e-01
1.913000000000000034e+00,1.470691130130996060e-01
1.914000000000000146e+00,1.494063500149249712e-01
1.915000000000000036e+00,1.516942137469278196e-01
1.916000000000000147e+00,1.537545612129632422e-01
1.917000000000000037e+00,1.554057789012000812e-01
1.918000000000000149e+00,1.564653648101700933e-01
1.919000000000000039e+00,1.567520237276112949e-01
1.919999999999999929e+00,1.560873902551966896e-01
1.921000000000000041e+00,1.542973424980016439e-01
1.921999999999999931e+00,1.517025406761552397e-01
1.923000000000000043e+00,1.487856392222028090e-01
1.923999999999999932e+00,1.459681739036702008e-01
1.925000000000000044e+00,1.435452333719917650e-01
1.925999999999999934e+00,1.417083015448278860e-01
1.927000000000000046e+00,1.405640805353126910e-01
1.927999999999999936e+00,1.401503745000687862e-01
1.929000000000000048e+00,1.404493998824702938e-01
1.929999999999999938e+00,1.413989093697197164e-01
1.931000000000000050e+00,1.429014756562355104e-01
1.931999999999999940e+00,1.448323276699245432e-01
1.933000000000000052e+00,1.470459002676874627e-01
1.933999999999999941e+00,1.493813765270609051e-01
1.935000000000000053e+00,1.516673276107089463e-01
1.935999999999999943e+00,1.537256405907323764e-01
1.937000000000000055e+00,1.553746947551569446e-01
1.937999999999999945e+00,1.564320039344284652e-01
1.939000000000000057e+00,1.567163471062129054e-01
1.939999999999999947e+00,1.560494173527685602e-01
1.941000000000000059e+00,1.542571851510254055e-01
1.941999999999999948e+00,1.516593462044817930e-01
1.943000000000000060e+00,1.487399919637890644e-01
1.943999999999999950e+00,1.459206986589381416e-01
1.945000000000000062e+00,1.434965423592865219e-01
1.945999999999999952e+00,1.416589276103772665e-01
1.947000000000000064e+00,1.405144506938199311e-01
1.947999999999999954e+00,1.401007987864049953e-01
1.949000000000000066e+00,1.404000930429342986e-01
1.949999999999999956e+00,1.413499789983336252e-01
1.951000000000000068e+00,1.428529680547268033e-01
